Time_l,Price (BTC/USD) – Bitcoin,sum(Transaction count – Blocks) – Bitcoin,avg(Block size (kB)) – Bitcoin,f(number(86400)/count()) – Bitcoin,avg(Fee – Transactions (USD)) – Bitcoin,t,v
16.12.2009,0.01,137,230.21323529411765,635.2941176470588,0.0,1260489600,0
17.12.2009,0.01,172,224.9644970414201,511.2426035502959,0.0,1260576000,68
18.12.2009,0.01,225,215.54222222222225,384.0,0.0,1260662400,0
19.12.2009,0.01,199,216.7171717171717,436.3636363636364,0.0,1260748800,335
20.12.2009,0.01,175,215.9142857142857,493.7142857142857,0.0,1260835200,9
21.12.2009,0.01,176,216.5771428571429,493.7142857142857,0.0,1260921600,18
22.12.2009,0.01,162,215.72222222222223,533.3333333333334,0.0,1261008000,10
23.12.2009,0.01,154,215.67532467532467,561.038961038961,0.0,1261094400,0
24.12.2009,0.01,154,215.6883116883117,561.038961038961,0.0,1261180800,2
25.12.2009,0.01,150,217.3020134228188,579.8657718120805,0.0,1261267200,0
26.12.2009,0.01,174,215.7183908045977,496.5517241379311,0.0,1261353600,2
27.12.2009,0.01,168,219.79640718562877,517.3652694610779,0.0,1261440000,0
28.12.2009,0.01,137,215.75182481751824,630.6569343065694,0.0,1261526400,0
29.12.2009,0.01,171,215.64912280701756,505.2631578947368,0.0,1261612800,0
30.12.2009,0.01,141,215.68794326241132,612.7659574468086,0.0,1261699200,2
31.12.2009,0.01,138,215.69565217391303,626.0869565217391,0.0,1261785600,0
01.01.2010,0.01,134,217.95454545454547,654.5454545454545,0.0,1261872000,6
02.01.2010,0.01,126,215.62698412698413,685.7142857142857,0.0,1261958400,0
03.01.2010,0.01,186,215.76344086021504,464.5161290322581,0.0,1262044800,0
04.01.2010,0.01,183,269.04419889502765,477.3480662983425,0.0,1262131200,0
05.01.2010,0.01,198,215.63131313131316,436.3636363636364,0.0,1262217600,0
06.01.2010,0.01,163,215.7423312883436,530.0613496932515,0.0,1262304000,4
07.01.2010,0.01,154,215.63636363636363,561.038961038961,0.0,1262390400,0
08.01.2010,0.01,153,215.7581699346405,564.7058823529412,0.0,1262476800,0
09.01.2010,0.01,151,215.82781456953643,572.1854304635762,0.0,1262563200,85
10.01.2010,0.01,190,215.8,454.7368421052632,0.0,1262649600,0
11.01.2010,0.01,159,215.6981132075472,543.3962264150944,0.0,1262736000,0
12.01.2010,0.01,161,372.0125786163522,543.3962264150944,1.61490683229e-05,1262822400,0
13.01.2010,0.01,166,218.5060975609756,526.829268292683,0.0,1262908800,0
14.01.2010,0.01,145,224.5734265734266,604.1958041958042,0.0,1262995200,0
15.01.2010,0.01,142,219.90070921985816,612.7659574468086,0.0,1263081600,0
16.01.2010,0.01,126,222.28,691.2,0.0,1263168000,0
17.01.2010,0.01,131,215.5648854961832,659.5419847328244,0.0,1263254400,216
18.01.2010,0.01,126,217.328,691.2,0.0,1263340800,4
19.01.2010,0.01,124,215.38709677419357,696.7741935483871,0.0,1263427200,12
20.01.2010,0.01,158,215.4493670886076,546.8354430379746,0.0,1263513600,6
21.01.2010,0.01,184,235.2342857142857,493.7142857142857,0.0,1263600000,7
22.01.2010,0.01,136,221.406015037594,649.624060150376,0.0,1263686400,0
23.01.2010,0.01,162,218.4625,540.0,0.0,1263772800,3
24.01.2010,0.01,155,216.7012987012987,561.038961038961,0.0,1263859200,0
25.01.2010,0.01,215,251.2559241706161,409.478672985782,0.0,1263945600,0
26.01.2010,0.01,201,230.12820512820517,443.0769230769231,0.0,1264032000,12
27.01.2010,0.01,166,230.0548780487805,526.829268292683,0.0,1264118400,8
28.01.2010,0.01,179,229.56497175141243,488.135593220339,0.0,1264204800,4
29.01.2010,0.01,201,227.75634517766497,438.5786802030457,0.0,1264291200,2
30.01.2010,0.01,214,235.40952380952385,411.4285714285714,0.0,1264377600,61
31.01.2010,0.01,167,229.04242424242423,523.6363636363636,0.0,1264464000,20
01.02.2010,0.01,193,233.9184782608696,469.5652173913044,0.0,1264550400,21
02.02.2010,0.01,146,232.17241379310343,595.8620689655172,0.0,1264636800,22
03.02.2010,0.01,272,218.43703703703704,320.0,0.0,1264723200,21
04.02.2010,0.01,234,237.8995633187773,377.292576419214,0.0,1264809600,38
05.02.2010,0.01,227,342.7309417040359,387.4439461883408,0.0,1264896000,20
06.02.2010,0.01,206,237.18229166666663,450.0,0.0,1264982400,19
07.02.2010,0.01,222,222.9078341013825,398.15668202764977,0.0,1265068800,22
08.02.2010,0.01,208,290.79,432.0,0.0,1265155200,7
09.02.2010,0.01,210,446.8357487922705,417.39130434782606,2.09523809523e-05,1265241600,45
10.02.2010,0.01,173,628.6011904761905,514.2857142857143,0.0,1265328000,249
11.02.2010,0.01,174,266.7692307692308,511.2426035502959,0.0,1265414400,33
12.02.2010,0.01,188,255.97267759562845,472.1311475409836,0.0,1265500800,16
13.02.2010,0.01,235,258.73275862068965,372.41379310344826,0.0,1265587200,129
14.02.2010,0.01,219,252.8125,415.38461538461536,0.0,1265673600,421
15.02.2010,0.01,185,278.8011363636364,490.9090909090909,0.0,1265760000,609
16.02.2010,0.01,201,227.52820512820512,443.0769230769231,0.0,1265846400,77
17.02.2010,0.01,250,234.02092050209205,361.5062761506276,0.0,1265932800,43
18.02.2010,0.01,215,249.39903846153845,415.38461538461536,0.0,1266019200,88
19.02.2010,0.01,195,220.22916666666663,450.0,0.0,1266105600,56
20.02.2010,0.01,210,223.3846153846154,415.38461538461536,0.0,1266192000,102
21.02.2010,0.01,227,281.2286995515695,387.4439461883408,0.0,1266278400,23
22.02.2010,0.01,265,334.0769230769231,332.3076923076923,0.0,1266364800,30
23.02.2010,0.01,251,216.336,345.6,0.0,1266451200,63
24.02.2010,0.01,177,289.03508771929825,505.2631578947368,0.0,1266537600,6
25.02.2010,0.01,158,322.8831168831169,561.038961038961,0.0,1266624000,15
26.02.2010,0.01,176,231.1686046511628,502.3255813953488,0.0,1266710400,130
27.02.2010,0.01,175,223.45348837209303,502.3255813953488,0.0,1266796800,273
28.02.2010,0.01,159,294.40384615384613,553.8461538461538,0.0,1266883200,2
01.03.2010,0.01,199,235.3589743589744,443.0769230769231,0.0,1266969600,112
02.03.2010,0.01,193,241.3882978723404,459.5744680851064,0.0,1267056000,146
03.03.2010,0.01,158,310.01973684210526,568.421052631579,0.0,1267142400,24
04.03.2010,0.01,188,455.07567567567565,467.02702702702703,0.0,1267228800,12
05.03.2010,0.01,173,217.98830409356725,505.2631578947368,0.0,1267315200,108
06.03.2010,0.01,183,278.6271186440678,488.135593220339,0.0,1267401600,36
07.03.2010,0.01,183,290.6983240223464,482.6815642458101,0.0,1267488000,45
08.03.2010,0.01,130,383.696,691.2,0.0,1267574400,109
09.03.2010,0.01,148,279.43835616438355,591.7808219178082,0.0,1267660800,390
10.03.2010,0.01,169,249.58024691358025,533.3333333333334,0.0,1267747200,4
11.03.2010,0.01,136,271.45864661654133,649.624060150376,0.0,1267833600,97
12.03.2010,0.01,123,222.86776859504133,714.0495867768595,0.0,1267920000,118
13.03.2010,0.01,154,242.718954248366,564.7058823529412,0.0,1268006400,188
14.03.2010,0.01,127,227.032,691.2,0.0,1268092800,83
15.03.2010,0.01,140,224.56296296296296,640.0,0.0,1268179200,49
16.03.2010,0.01,129,239.9920634920635,685.7142857142857,0.0,1268265600,67
17.03.2010,0.01,139,238.1691176470588,635.2941176470588,0.0,1268352000,9
18.03.2010,0.01,149,286.3928571428572,617.1428571428571,0.0,1268438400,37
19.03.2010,0.01,162,313.27450980392155,564.7058823529412,0.0,1268524800,9
20.03.2010,0.01,204,265.8125,450.0,0.0,1268611200,10
21.03.2010,0.01,190,223.3715846994536,472.1311475409836,0.0,1268697600,28
22.03.2010,0.01,186,243.391061452514,482.6815642458101,0.0,1268784000,28
23.03.2010,0.01,220,262.24154589371983,417.39130434782606,0.0,1268870400,85
24.03.2010,0.01,182,243.32748538011697,505.2631578947368,0.0,1268956800,136
25.03.2010,0.01,202,430.7165775401069,462.03208556149735,0.0,1269043200,81
26.03.2010,0.01,213,264.3045685279188,438.5786802030457,0.0,1269129600,13
27.03.2010,0.01,184,234.2022471910112,485.3932584269663,0.0,1269216000,45
28.03.2010,0.01,192,229.8978494623656,464.5161290322581,0.0,1269302400,85
29.03.2010,0.01,207,258.5487179487179,443.0769230769231,0.0,1269388800,37
30.03.2010,0.01,221,223.0,401.86046511627904,0.0,1269475200,355
31.03.2010,0.01,214,231.16267942583733,413.39712918660285,0.0,1269561600,83
01.04.2010,0.01,179,237.5,514.2857142857143,0.0,1269648000,28
02.04.2010,0.01,161,231.73076923076923,553.8461538461538,0.0,1269734400,22
03.04.2010,0.01,166,236.3726708074534,536.6459627329192,0.0,1269820800,74
04.04.2010,0.01,183,265.7426900584795,505.2631578947368,1.42076502732e-05,1269907200,14
05.04.2010,0.01,181,342.4575163398693,564.7058823529412,0.0,1269993600,29
06.04.2010,0.01,174,296.27672955974845,543.3962264150944,0.0,1270080000,33
07.04.2010,0.01,204,282.7979274611399,447.6683937823834,0.0,1270166400,23
08.04.2010,0.01,195,261.6612021857924,472.1311475409836,0.0,1270252800,31
09.04.2010,0.01,224,350.6190476190476,457.1428571428572,0.0,1270339200,75
10.04.2010,0.01,298,350.9,332.3076923076923,0.0,1270425600,157
11.04.2010,0.01,265,323.2690582959641,387.4439461883408,0.0,1270512000,109
12.04.2010,0.01,247,331.35960591133005,425.615763546798,0.0,1270598400,111
13.04.2010,0.01,209,245.28571428571428,457.1428571428572,0.0,1270684800,35
14.04.2010,0.01,223,311.8722222222222,480.0,0.0,1270771200,137
15.04.2010,0.01,290,624.3564814814815,400.0,0.0,1270857600,309
16.04.2010,0.01,234,355.3019801980198,427.7227722772277,0.0,1270944000,188
17.04.2010,0.01,250,274.29411764705884,390.9502262443439,0.0,1271030400,165
18.04.2010,0.01,3351,3619.6285714285714,352.6530612244898,0.0,1271116800,53
19.04.2010,0.01,276,384.8793103448276,372.41379310344826,0.0,1271203200,133
20.04.2010,0.01,243,356.2439024390244,421.4634146341463,0.0,1271289600,718
21.04.2010,0.01,251,307.17351598173514,394.5205479452055,0.0,1271376000,235
22.04.2010,0.01,199,280.22641509433964,543.3962264150944,0.0,1271462400,88
23.04.2010,0.01,200,307.7333333333333,576.0,0.0,1271548800,3233
24.04.2010,0.01,202,356.5119047619048,514.2857142857143,0.0,1271635200,322
25.04.2010,0.01,205,371.7911392405063,546.8354430379746,0.0,1271721600,229
26.04.2010,0.01,211,320.7317073170732,526.829268292683,0.0,1271808000,165
27.04.2010,0.01,233,302.6333333333333,480.0,0.0,1271894400,76
28.04.2010,0.01,227,328.10555555555555,480.0,0.0,1271980800,96
29.04.2010,0.01,180,280.3673469387755,587.7551020408164,0.0,1272067200,119
30.04.2010,0.01,170,274.2708333333333,600.0,0.0,1272153600,192
01.05.2010,0.01,210,270.6174863387978,472.1311475409836,0.0,1272240000,117
02.05.2010,0.01,180,258.23870967741937,557.4193548387096,0.0,1272326400,98
03.05.2010,0.01,188,315.314465408805,543.3962264150944,0.0,1272412800,150
04.05.2010,0.01,177,426.36764705882354,635.2941176470588,0.0,1272499200,73
05.05.2010,0.01,162,395.2408759124088,630.6569343065694,0.0,1272585600,63
06.05.2010,0.01,177,446.8993288590604,579.8657718120805,0.0,1272672000,84
07.05.2010,0.01,158,314.3030303030303,654.5454545454545,0.0,1272758400,55
08.05.2010,0.01,182,434.96753246753246,561.038961038961,0.0,1272844800,123
09.05.2010,0.01,183,344.46153846153845,604.1958041958042,0.0,1272931200,191
10.05.2010,0.01,157,371.6796875,675.0,0.0,1273017600,159
11.05.2010,0.01,130,270.64864864864865,778.3783783783783,0.0,1273104000,294
12.05.2010,0.01,159,366.3779527559056,680.3149606299213,0.0,1273190400,103
13.05.2010,0.01,167,344.046875,675.0,0.0,1273276800,293
14.05.2010,0.01,153,1554.4227642276423,702.439024390244,0.0004385620915032,1273363200,113
15.05.2010,0.01,113,2215.769230769231,949.4505494505496,0.000233628318584,1273449600,169
16.05.2010,0.01,133,273.9026548672566,764.6017699115044,0.0,1273536000,49
17.05.2010,0.01,178,347.65034965034965,604.1958041958042,0.0,1273622400,135
18.05.2010,0.01,223,338.0892857142857,514.2857142857143,0.0,1273708800,129
19.05.2010,0.01,207,340.1768292682927,526.829268292683,0.0,1273795200,126
20.05.2010,0.01,237,274.51724137931035,425.615763546798,0.0,1273881600,69
21.05.2010,0.01,235,373.9090909090909,490.9090909090909,0.0,1273968000,56
22.05.2010,0.01,226,429.3589743589744,443.0769230769231,4.38053097345e-05,1274054400,149
23.05.2010,0.01,309,372.3080568720379,409.478672985782,0.0,1274140800,148
24.05.2010,0.01,250,311.5159574468085,459.5744680851064,0.0,1274227200,149
25.05.2010,0.01,254,297.55238095238093,411.4285714285714,0.0,1274313600,87
26.05.2010,0.01,287,337.13452914798205,387.4439461883408,0.0,1274400000,168
27.05.2010,0.01,267,362.4166666666667,450.0,0.0,1274486400,155
28.05.2010,0.01,277,296.27354260089686,387.4439461883408,0.0,1274572800,260
29.05.2010,0.01,239,348.7554347826087,469.5652173913044,0.0,1274659200,156
30.05.2010,0.01,200,310.6510067114094,579.8657718120805,0.0,1274745600,149
31.05.2010,0.01,194,321.7957746478873,608.4507042253521,0.0,1274832000,199
01.06.2010,0.01,183,341.6740740740741,640.0,0.0,1274918400,209
02.06.2010,0.01,194,300.29931972789115,587.7551020408164,0.0,1275004800,146
03.06.2010,0.01,235,450.8223684210527,568.421052631579,0.0,1275091200,181
04.06.2010,0.01,173,306.208,691.2,0.0,1275177600,124
05.06.2010,0.01,190,313.88965517241377,595.8620689655172,0.0,1275264000,141
06.06.2010,0.01,200,337.6013513513513,583.7837837837837,0.0,1275350400,141
07.06.2010,0.01,209,463.0127388535032,550.3184713375796,0.0,1275436800,112
08.06.2010,0.01,223,341.1625,540.0,0.0,1275523200,253
09.06.2010,0.01,220,367.1190476190476,514.2857142857143,0.0,1275609600,111
10.06.2010,0.01,217,310.58125,540.0,0.0,1275696000,116
11.06.2010,0.01,247,368.9880952380952,514.2857142857143,0.0,1275782400,123
12.06.2010,0.01,213,370.525925925926,640.0,0.0,1275868800,326
13.06.2010,0.01,239,352.19767441860466,502.3255813953488,0.0,1275955200,188
14.06.2010,0.01,257,453.4409937888199,536.6459627329192,0.0,1276041600,196
15.06.2010,0.01,269,358.5978260869565,469.5652173913044,0.0,1276128000,136
16.06.2010,0.01,192,408.6971830985916,608.4507042253521,0.0,1276214400,191
17.06.2010,0.01,204,321.5821917808219,591.7808219178082,0.0,1276300800,158
18.06.2010,0.01,193,333.56,576.0,0.0,1276387200,183
19.06.2010,0.01,214,480.9333333333333,576.0,0.0,1276473600,269
20.06.2010,0.01,228,297.3027027027027,467.02702702702703,0.0,1276560000,189
21.06.2010,0.01,242,394.2792207792208,561.038961038961,0.0,1276646400,156
22.06.2010,0.01,227,388.5128205128205,553.8461538461538,0.0,1276732800,136
23.06.2010,0.01,257,351.9732620320856,462.03208556149735,0.0,1276819200,131
24.06.2010,0.01,240,362.5147928994083,511.2426035502959,0.0,1276905600,235
25.06.2010,0.01,210,315.2866666666667,576.0,0.0,1276992000,129
26.06.2010,0.01,201,286.27672955974845,543.3962264150944,0.0,1277078400,195
27.06.2010,0.01,234,312.5,485.3932584269663,0.0,1277164800,208
28.06.2010,0.01,230,349.6381578947368,568.421052631579,0.0,1277251200,170
29.06.2010,0.01,264,440.6568047337278,511.2426035502959,0.0,1277337600,203
30.06.2010,0.01,273,1207.1813186813188,474.72527472527474,5.01831501831e-05,1277424000,102
01.07.2010,0.01,284,356.90995260663504,409.478672985782,0.0,1277510400,91
02.07.2010,0.01,241,679.6047904191616,517.3652694610779,0.0,1277596800,141
03.07.2010,0.01,286,341.7830188679245,407.5471698113208,0.0,1277683200,141
04.07.2010,0.01,224,473.8975903614458,520.4819277108434,0.0,1277769600,246
05.07.2010,0.01,252,362.98324022346367,482.6815642458101,0.0,1277856000,275
06.07.2010,0.01,208,296.79289940828403,511.2426035502959,0.0,1277942400,214
07.07.2010,0.01,218,421.7564102564103,553.8461538461538,0.0,1278028800,219
08.07.2010,0.01,223,345.5298013245033,572.1854304635762,0.0,1278115200,167
09.07.2010,0.01,268,310.3819095477387,434.1708542713568,0.0,1278201600,279
10.07.2010,0.01,240,341.1363636363636,436.3636363636364,0.0,1278288000,214
11.07.2010,0.01,353,503.731843575419,482.6815642458101,0.0,1278374400,105
12.07.2010,0.01,2300,912.444613050076,131.10773899848255,0.0,1278460800,230
13.07.2010,0.01,1479,520.3742774566474,124.85549132947978,0.0,1278547200,164
14.07.2010,0.01,6132,2847.0484429065746,149.4809688581315,1.6307893020221785e-08,1278633600,165
15.07.2010,0.01,1330,872.2964743589744,138.46153846153845,4.962406015e-06,1278720000,213
16.07.2010,0.01,1181,611.8178217821783,171.0891089108911,2.2861981371e-06,1278806400,418
17.07.2010,0.01,408,730.6531791907514,499.4219653179191,1.225490196e-06,1278892800,2943
18.07.2010,0.05,420,846.2848837209302,502.3255813953488,9.88095238095e-05,1278979200,1411
19.07.2010,0.07,528,837.0402298850574,496.5517241379311,1.19318181818e-05,1279065600,6286
20.07.2010,0.09,594,1065.707182320442,477.3480662983425,0.0,1279152000,1496
21.07.2010,0.08,463,623.4830917874397,417.39130434782606,0.0,1279238400,1305
22.07.2010,0.07,397,572.9034090909091,490.9090909090909,0.0,1279324800,635
23.07.2010,0.06,411,528.159793814433,445.3608247422681,1.4598540145e-06,1279411200,757
24.07.2010,0.06,894,1526.5608465608466,457.1428571428572,0.0,1279497600,808
25.07.2010,0.05,1823,3225.6753246753246,374.0259740259741,7.95392210641e-05,1279584000,728
26.07.2010,0.05,467,999.3786008230452,355.55555555555554,0.000161670235546,1279670400,621
27.07.2010,0.05,426,760.2710843373494,520.4819277108434,7.86384976525e-05,1279756800,427
28.07.2010,0.06,1951,3424.698113207547,543.3962264150944,3.22911327524e-05,1279843200,471
29.07.2010,0.06,1867,2451.3277777777776,480.0,2.86020353508e-05,1279929600,788
30.07.2010,0.07,325,619.2692307692307,474.72527472527474,6.24615384615e-05,1280016000,1912
31.07.2010,0.07,295,470.70443349753697,425.615763546798,7.11864406779e-05,1280102400,1010
01.08.2010,0.06,364,432.0334728033473,361.5062761506276,5.10989010989e-05,1280188800,611
02.08.2010,0.06,398,437.3884297520661,357.02479338842977,3.16582914572e-05,1280275200,518
03.08.2010,0.06,648,824.8986784140969,380.6167400881057,0.0,1280361600,355
04.08.2010,0.06,439,489.04526748971193,355.55555555555554,0.0,1280448000,408
05.08.2010,0.06,515,927.908256880734,396.3302752293578,0.0,1280534400,285
06.08.2010,0.06,359,757.1224489795918,587.7551020408164,0.0,1280620800,398
07.08.2010,0.06,273,640.9741935483871,557.4193548387096,0.0005076923076923,1280707200,416
08.08.2010,0.06,391,529.1959798994975,434.1708542713568,0.0,1280793600,774
09.08.2010,0.06,424,1564.1631578947367,454.7368421052632,0.0006113207547169,1280880000,511
10.08.2010,0.07,340,475.8167539267016,452.3560209424084,0.0,1280966400,619
11.08.2010,0.07,412,496.85407725321886,370.8154506437768,0.0,1281052800,493
12.08.2010,0.07,392,459.8064516129032,398.15668202764977,0.0,1281139200,362
13.08.2010,0.07,516,837.3441860465116,401.86046511627904,0.0,1281225600,398
14.08.2010,0.07,434,492.20996441281136,307.47330960854094,0.0,1281312000,595
15.08.2010,0.07,315,403.951690821256,417.39130434782606,0.0,1281398400,406
16.08.2010,0.07,453,1049.8775510204082,587.7551020408164,0.00010353200883,1281484800,497
17.08.2010,0.06,318,675.5271317829457,669.7674418604652,0.0,1281571200,378
18.08.2010,0.07,377,2005.503759398496,649.624060150376,0.0002896551724137,1281657600,655
19.08.2010,0.07,325,623.6518518518518,640.0,0.0,1281744000,332
20.08.2010,0.07,423,595.8341968911917,447.6683937823834,0.0,1281830400,247
21.08.2010,0.07,342,539.4219653179191,499.4219653179191,0.0,1281916800,630
22.08.2010,0.07,366,472.5566037735849,407.5471698113208,0.0,1282003200,365
23.08.2010,0.06,369,488.1079812206573,405.63380281690144,0.0,1282089600,595
24.08.2010,0.07,379,836.1255813953488,401.86046511627904,0.0001477572559366,1282176000,336
25.08.2010,0.07,365,415.4583333333333,400.0,0.0,1282262400,480
26.08.2010,0.07,368,562.547619047619,411.4285714285714,0.0,1282348800,365
27.08.2010,0.07,294,474.99415204678365,505.2631578947368,0.0,1282435200,387
28.08.2010,0.06,339,607.464705882353,508.2352941176471,0.0,1282521600,453
29.08.2010,0.06,260,413.69135802469134,533.3333333333334,5.30769230769e-05,1282608000,448
30.08.2010,0.06,329,671.48322147651,579.8657718120805,6.56534954407e-05,1282694400,311
31.08.2010,0.06,441,976.8641304347826,469.5652173913044,2.72108843537e-05,1282780800,455
01.09.2010,0.06,380,894.5923566878981,550.3184713375796,1.26315789473e-05,1282867200,332
02.09.2010,0.06,321,607.974358974359,553.8461538461538,0.0,1282953600,368
03.09.2010,0.06,319,507.1707317073171,526.829268292683,0.0,1283040000,231
04.09.2010,0.06,274,409.414364640884,477.3480662983425,0.0,1283126400,376
05.09.2010,0.06,311,546.1393939393939,523.6363636363636,1.9292604501e-06,1283212800,556
06.09.2010,0.06,278,505.87974683544303,546.8354430379746,0.0,1283299200,450
07.09.2010,0.06,282,467.78125,540.0,0.0,1283385600,397
08.09.2010,0.06,339,560.8060606060606,523.6363636363636,0.0,1283472000,344
09.09.2010,0.06,324,714.7259259259259,640.0,2.03703703703e-05,1283558400,280
10.09.2010,0.06,360,561.2033898305085,488.135593220339,0.0,1283644800,384
11.09.2010,0.06,305,505.7,540.0,0.0,1283731200,359
12.09.2010,0.06,379,700.4237288135594,488.135593220339,2.37467018469e-05,1283817600,245
13.09.2010,0.06,436,776.8362573099415,505.2631578947368,0.0,1283904000,383
14.09.2010,0.06,424,598.320197044335,425.615763546798,1.4150943396e-06,1283990400,382
15.09.2010,0.06,430,767.6686390532544,511.2426035502959,0.0,1284076800,376
16.09.2010,0.06,438,551.5753424657535,394.5205479452055,0.0,1284163200,279
17.09.2010,0.06,361,726.5384615384615,415.38461538461536,0.0,1284249600,545
18.09.2010,0.06,399,452.6075949367088,364.55696202531647,2.70676691729e-05,1284336000,557
19.09.2010,0.06,355,509.6842105263158,413.39712918660285,0.0,1284422400,477
20.09.2010,0.06,465,692.3891625615763,425.615763546798,0.0,1284508800,499
21.09.2010,0.06,810,1555.4709302325582,502.3255813953488,0.0,1284595200,495
22.09.2010,0.06,673,1243.7816091954023,496.5517241379311,0.0,1284681600,825
23.09.2010,0.06,655,833.6324786324786,369.2307692307692,0.0,1284768000,353
24.09.2010,0.06,501,613.1973684210526,378.9473684210527,0.0,1284854400,482
25.09.2010,0.06,532,777.256038647343,417.39130434782606,0.0,1284940800,531
