Time,Price (BTC/USD) – Bitcoin,sum(Transaction count – Blocks) – Bitcoin,avg(Block size (kB)) – Bitcoin,f(number(86400)/count()) – Bitcoin,avg(Fee – Transactions (USD)) – Bitcoin
02.08.2013,101.46,51681.0,119717.546875,450.0,0.057172026470076
03.08.2013,101.33,45746.0,125401.73529411764,508.2352941176471,0.0585586390066891
04.08.2013,100.24,42946.0,113389.51396648044,482.6815642458101,0.0735228892097052
05.08.2013,100.79,51001.0,121786.54497354498,457.1428571428572,0.0550439697260837
06.08.2013,101.91,54369.0,125927.33157894736,454.7368421052632,0.0781489047067262
07.08.2013,102.11,57606.0,135285.99462365592,464.5161290322581,0.0559470940527028
08.08.2013,100.82,58022.0,126478.51707317072,421.4634146341463,0.0853326100444658
09.08.2013,99.23,49658.0,112163.7282051282,443.0769230769231,0.0876823553103226
10.08.2013,97.51,51695.0,112655.53333333334,411.4285714285714,0.0559474223812747
11.08.2013,96.99,38422.0,80942.32870370371,400.0,0.0829115819061995
12.08.2013,100.37,50228.0,134153.66203703705,400.0,0.0506972664649199
13.08.2013,102.04,53080.0,138799.4644808743,472.1311475409836,0.0571712773172569
14.08.2013,102.21,51660.0,145542.0,514.2857142857143,0.0874568660472319
15.08.2013,108.21,58129.0,163184.32941176472,508.2352941176471,0.1178299454661184
16.08.2013,105.28,71119.0,182542.54166666663,514.2857142857143,0.069472860979485
17.08.2013,103.99,56546.0,129777.96315789472,454.7368421052632,0.0531923513599547
18.08.2013,107.16,56397.0,130632.09793814432,445.3608247422681,0.0873197705551713
19.08.2013,109.05,71314.0,177959.14689265538,488.135593220339,0.0743890736741733
20.08.2013,112.91,63228.0,151469.35263157895,454.7368421052632,0.06105210349845
21.08.2013,114.14,60531.0,138139.4642857143,440.8163265306122,0.0606284680576894
22.08.2013,115.2,66812.0,132786.75,400.0,0.0668438738549961
23.08.2013,115.7,55195.0,133104.05102040817,440.8163265306122,0.0709750520880514
24.08.2013,114.32,51817.0,131210.31147540984,472.1311475409836,0.0611845108748094
25.08.2013,114.52,44447.0,142959.7549668874,572.1854304635762,0.0780194321326523
26.08.2013,114.69,56093.0,150842.156626506,520.4819277108434,0.0834246358725687
27.08.2013,115.53,62187.0,176087.8402366864,511.2426035502959,0.0740485825011658
28.08.2013,124.04,64747.0,159938.31460674157,485.3932584269663,0.4996822215701113
29.08.2013,123.32,58992.0,133115.6984126984,457.1428571428572,0.0565301684974233
30.08.2013,122.43,62603.0,138975.9951219512,421.4634146341463,0.0858530389917416
31.08.2013,131.48,47505.0,98136.28251121075,387.4439461883408,0.0863957457109777
01.09.2013,136.3,46598.0,95107.27149321268,390.9502262443439,0.0729559358770762
02.09.2013,137.57,51266.0,106152.7488372093,401.86046511627904,0.1272301583895759
03.09.2013,136.42,52163.0,130871.30927835053,445.3608247422681,0.0816638421869907
04.09.2013,132.95,52979.0,147023.8343558282,530.0613496932515,0.06792224655052
05.09.2013,127.63,60730.0,142603.7932960894,482.6815642458101,0.0685552313518853
06.09.2013,119.49,60850.0,147017.4972972973,467.02702702702703,0.0657309926047658
07.09.2013,122.84,51967.0,156767.8275862069,595.8620689655172,0.0578997690842265
08.09.2013,119.91,46452.0,131435.29936305733,550.3184713375796,0.0675089382588478
09.09.2013,125.97,57676.0,123577.75369458128,425.615763546798,0.0666950828767598
10.09.2013,125.47,53283.0,125557.41361256543,452.3560209424084,0.0600749375973575
11.09.2013,129.3,49210.0,107222.665,432.0,0.0592328612070717
12.09.2013,132.58,52300.0,114380.17840375588,405.63380281690144,0.0769414703632887
13.09.2013,133.53,44834.0,100948.38235294116,423.52941176470586,0.0624610139626176
14.09.2013,127.68,43560.0,90067.24311926606,396.3302752293578,0.0593127249770431
15.09.2013,128.26,53672.0,139854.7458563536,477.3480662983425,0.0660465494112386
16.09.2013,129.7,51885.0,161599.5064935065,561.038961038961,0.1029764536956731
17.09.2013,130.41,67931.0,165678.17877094971,482.6815642458101,0.5811914059854852
18.09.2013,131.68,60551.0,164105.5393939394,523.6363636363636,0.2337916004690261
19.09.2013,130.19,59815.0,136878.52631578947,454.7368421052632,0.1996848382512747
20.09.2013,128.85,58994.0,131111.54,432.0,0.0589930840424449
21.09.2013,127.32,52498.0,124464.04232804231,457.1428571428572,0.0648916092041601
22.09.2013,126.95,50903.0,112764.22660098522,425.615763546798,0.0655719977211559
23.09.2013,127.0,65328.0,138322.22857142857,411.4285714285714,0.0767353232916972
24.09.2013,125.78,62592.0,132035.820754717,407.5471698113208,0.06162890625
25.09.2013,127.26,54548.0,117527.9708737864,419.41747572815535,0.0724605815061963
26.09.2013,127.7,57545.0,160880.66049382716,533.3333333333334,0.0604500669041619
27.09.2013,130.25,46920.0,123470.16853932584,485.3932584269663,0.22934023657289
28.09.2013,131.82,42580.0,113568.2372881356,488.135593220339,0.0807577242837012
29.09.2013,135.98,41181.0,114968.14705882352,508.2352941176471,0.0853490031810786
30.09.2013,132.87,47156.0,133594.13496932515,530.0613496932515,0.0725530346085333
01.10.2013,133.44,57171.0,139612.89839572192,462.03208556149735,0.0913302985779503
02.10.2013,132.76,61964.0,161979.0732984293,452.3560209424084,0.0855544283777677
03.10.2013,120.86,59551.0,145292.8592964824,434.1708542713568,0.0742827425232153
04.10.2013,128.9,51940.0,130150.09444444445,480.0,0.0614645629572583
05.10.2013,127.33,45479.0,96355.06849315068,394.5205479452055,0.072969286923635
06.10.2013,127.38,42857.0,112910.83783783784,467.02702702702703,0.062880705602352
07.10.2013,127.86,44547.0,145600.25,553.8461538461538,0.0935014950501717
08.10.2013,126.57,45131.0,127433.66459627327,536.6459627329192,0.0480674059958786
09.10.2013,131.09,50673.0,133019.1340782123,482.6815642458101,0.0785583940165374
10.10.2013,130.41,56853.0,137713.70833333334,450.0,0.0712246917488962
11.10.2013,130.67,51922.0,127686.27567567569,467.02702702702703,0.0573052925542159
12.10.2013,133.69,49474.0,107505.61214953272,403.7383177570093,0.0868604741884626
13.10.2013,136.79,51304.0,118411.33936651584,390.9502262443439,0.0821416887572119
14.10.2013,140.06,57452.0,113406.824,345.6,0.0805322512706259
15.10.2013,145.14,55826.0,100830.63076923076,332.3076923076923,0.1004695303263712
16.10.2013,144.82,50826.0,117534.81904761904,411.4285714285714,0.1344851178530673
17.10.2013,147.37,46870.0,133438.55688622754,517.3652694610779,0.1148214828248346
18.10.2013,154.76,59661.0,143193.90104166666,450.0,0.099519126397479
19.10.2013,167.98,55311.0,130005.2062780269,387.4439461883408,0.110135577009998
20.10.2013,169.62,49418.0,121697.22613065326,434.1708542713568,0.0977825144684123
21.10.2013,182.85,60451.0,139856.42180094786,409.478672985782,0.1139285652842798
22.10.2013,194.49,65048.0,134544.51020408163,352.6530612244898,0.1245905177714918
23.10.2013,208.9,55314.0,134827.63800904978,390.9502262443439,0.1728717738727989
24.10.2013,195.84,63634.0,158989.28372093022,401.86046511627904,0.1562333060942263
25.10.2013,180.55,57471.0,127208.84255319148,367.6595744680851,0.1604846792295244
26.10.2013,177.73,47747.0,126904.24725274726,474.72527472527474,0.1315737784572852
27.10.2013,195.95,43691.0,116610.01675977654,482.6815642458101,0.259018369916001
28.10.2013,201.42,51104.0,135659.85142857142,493.7142857142857,0.1228830482936756
29.10.2013,202.0,49930.0,145675.88125,540.0,0.1393915782094933
30.10.2013,204.92,48446.0,124644.82564102564,443.0769230769231,0.1257334867687734
31.10.2013,203.76,58181.0,135337.58767772513,409.478672985782,0.1050103298327632
01.11.2013,205.74,45371.0,106324.95192307692,415.38461538461536,0.1587421701086597
02.11.2013,208.52,39181.0,105669.34158415842,427.7227722772277,0.1252625124422552
03.11.2013,207.34,35947.0,104035.86979166669,450.0,0.2357777199766322
04.11.2013,217.19,45523.0,120132.42564102563,443.0769230769231,0.2472718977220306
05.11.2013,234.33,51597.0,156711.55747126436,496.5517241379311,0.214713915537725
06.11.2013,257.48,55008.0,185176.7852760736,530.0613496932515,0.6816076697934845
07.11.2013,292.1,60535.0,219445.8680555556,600.0,0.6200735442306105
08.11.2013,316.73,59223.0,229804.52985074627,644.776119402985,0.5713036658055147
09.11.2013,372.91,55204.0,199634.02027027027,583.7837837837837,0.3786634012028114
10.11.2013,338.34,57538.0,174086.59649122806,505.2631578947368,0.2695016684625813
11.11.2013,339.29,57405.0,150729.47593582887,462.03208556149735,0.3677502621722846
12.11.2013,376.88,58307.0,141561.64676616914,429.8507462686568,0.1455061073284511
13.11.2013,383.04,64870.0,185109.2142857143,514.2857142857143,0.1360459719438878
14.11.2013,425.59,69413.0,183650.1256830601,472.1311475409836,0.1418903994928903
15.11.2013,427.98,60914.0,175689.9939759036,520.4819277108434,0.1216676790228847
16.11.2013,440.34,47175.0,117453.03608247422,445.3608247422681,0.1331430651828298
17.11.2013,481.42,51323.0,140258.36559139786,464.5161290322581,0.1602565750248426
18.11.2013,595.83,79032.0,255220.7307692308,553.8461538461538,0.2053087470897864
19.11.2013,807.42,92907.0,312510.22981366457,536.6459627329192,0.2745866543963318
20.11.2013,567.6,77558.0,233257.43902439025,526.829268292683,0.1850178601820573
21.11.2013,675.89,71822.0,274035.68,576.0,0.2499328771128623
22.11.2013,758.16,76947.0,226997.5406976744,502.3255813953488,0.2295400886324353
23.11.2013,896.89,72545.0,209453.02352941176,508.2352941176471,0.2598327479495485
24.11.2013,813.33,60861.0,183450.52380952385,514.2857142857143,0.2343364223394292
25.11.2013,844.19,71793.0,190290.04624277455,499.4219653179191,0.2304706503419553
26.11.2013,847.81,83383.0,251388.48427672955,543.3962264150944,0.256616556132545
27.11.2013,908.58,95531.0,265051.5086705202,499.4219653179191,0.2892700505595043
28.11.2013,1012.21,98921.0,248631.14364640883,477.3480662983425,0.314527646303616
29.11.2013,1129.43,90084.0,250041.4450867052,499.4219653179191,0.3270901958172372
30.11.2013,1183.59,75190.0,200325.36363636365,490.9090909090909,0.3176944247905306
01.12.2013,1103.89,72142.0,188751.73846153845,443.0769230769231,0.2889146890854149
02.12.2013,1034.48,75570.0,231057.98113207548,543.3962264150944,0.2893250165409554
03.12.2013,1047.9,77667.0,185423.39,432.0,0.27533648267604
04.12.2013,1090.4,79624.0,232914.19298245612,505.2631578947368,0.2852691412137044
05.12.2013,972.6,83283.0,238241.07647058825,508.2352941176471,0.263299828296291
06.12.2013,1017.03,72099.0,168976.88461538462,415.38461538461536,0.270852871745794
07.12.2013,683.44,67712.0,164792.64102564103,443.0769230769231,0.3783895956403592
08.12.2013,793.24,47477.0,120550.93846153846,443.0769230769231,0.1902189270594182
09.12.2013,892.2,63625.0,172596.55681818182,490.9090909090909,0.2389624707269155
10.12.2013,934.58,67623.0,191762.578125,450.0,0.2418917113999674
11.12.2013,941.63,67305.0,195924.70303030303,523.6363636363636,0.2440891271079414
12.12.2013,880.86,58219.0,170573.07975460123,530.0613496932515,0.2169970714028066
13.12.2013,922.68,60115.0,177243.8103448276,496.5517241379311,0.2322931032188306
14.12.2013,888.69,54057.0,167295.51515151514,436.3636363636364,0.2038765525278872
15.12.2013,835.08,52308.0,172007.0338983051,488.135593220339,0.1838963141393285
16.12.2013,812.61,69382.0,179755.9751243781,429.8507462686568,0.1839595514686806
17.12.2013,682.05,67740.0,168914.24137931035,425.615763546798,0.1531024284027162
18.12.2013,480.0,81510.0,204074.7537688442,434.1708542713568,0.1097943970065022
19.12.2013,586.67,70278.0,148427.04867256636,382.3008849557522,0.137662479011924
20.12.2013,675.37,65083.0,183211.85393258423,485.3932584269663,0.1685557872255427
21.12.2013,613.65,56083.0,173917.64596273293,536.6459627329192,0.1360729882495586
22.12.2013,635.8,52897.0,162082.52071005918,511.2426035502959,0.1378234304402896
23.12.2013,627.64,54267.0,168516.38596491228,505.2631578947368,0.1400908489505593
24.12.2013,649.26,55865.0,167303.37869822484,511.2426035502959,0.1402279620513738
25.12.2013,658.45,55428.0,176324.1913580247,533.3333333333334,0.1463107184094681
26.12.2013,699.69,51276.0,166255.17777777778,480.0,0.1823444652468991
27.12.2013,745.22,52674.0,146293.0597826087,469.5652173913044,0.1737039810912404
28.12.2013,730.17,48009.0,177773.78666666665,576.0,0.1773043970922118
29.12.2013,715.06,51325.0,174762.6607142857,514.2857142857143,0.2027286760837798
30.12.2013,733.41,55613.0,175158.36994219653,499.4219653179191,0.1548289302860842
31.12.2013,730.04,48847.0,144519.6847826087,469.5652173913044,0.1641830061211538
01.01.2014,749.09,43070.0,105176.40487804878,421.4634146341463,0.1628742744369631
02.01.2014,739.91,54770.0,213055.41791044772,644.776119402985,0.1866029998174183
03.01.2014,805.03,60980.0,196643.0434782609,536.6459627329192,0.1824323433912758
04.01.2014,799.95,52052.0,185009.4184397163,612.7659574468086,0.1888475370783063
05.01.2014,848.13,58662.0,166161.1658031088,447.6683937823834,0.2015058402372916
06.01.2014,972.99,67358.0,203092.99462365592,464.5161290322581,0.4262496867484189
07.01.2014,916.41,62911.0,176517.604519774,488.135593220339,0.2262071927007995
08.01.2014,843.64,61439.0,157901.79792746113,447.6683937823834,0.1939675743420303
09.01.2014,828.06,59031.0,141840.5265700483,417.39130434782606,0.1796485981941691
10.01.2014,832.53,54166.0,146732.79144385026,462.03208556149735,0.1927351401248015
11.01.2014,900.84,55856.0,140351.33809523808,411.4285714285714,0.1976517294471498
12.01.2014,858.47,50537.0,126423.48792270532,417.39130434782606,0.2003810079743554
13.01.2014,814.87,53461.0,166477.44970414205,511.2426035502959,0.1827729204466807
14.01.2014,834.27,57378.0,174550.46296296295,533.3333333333334,0.2339352521872494
15.01.2014,828.69,61612.0,162223.95652173914,469.5652173913044,0.2266467652405375
16.01.2014,852.3,56703.0,159538.34054054055,467.02702702702703,0.1991062606916741
17.01.2014,826.02,59026.0,189940.94736842104,568.421052631579,0.205294781960492
18.01.2014,805.12,51573.0,144555.44252873564,496.5517241379311,0.1986154480057394
19.01.2014,815.69,48005.0,142592.37869822484,511.2426035502959,0.1940782293511092
20.01.2014,848.15,63003.0,184311.70256410257,443.0769230769231,0.2056631493738393
21.01.2014,847.32,72577.0,219995.35542168675,520.4819277108434,0.1821054314727806
22.01.2014,841.72,65835.0,171825.96354166666,450.0,0.1890013017391964
23.01.2014,827.27,63576.0,185492.4237288136,488.135593220339,0.2185537105196929
24.01.2014,817.41,65600.0,170937.0634920635,457.1428571428572,0.1904905426829268
25.01.2014,786.34,53864.0,166226.6606060606,523.6363636363636,0.173024673251151
26.01.2014,819.28,53582.0,178053.625,568.421052631579,0.1796386790340039
27.01.2014,848.67,64374.0,187405.5574712644,496.5517241379311,0.177429650169323
28.01.2014,773.67,65762.0,215825.51298701295,561.038961038961,0.1665742297983637
29.01.2014,817.38,59682.0,192529.30263157896,568.421052631579,0.1823174474715994
30.01.2014,828.76,60799.0,174558.83522727274,490.9090909090909,0.1812535896971989
31.01.2014,808.47,60269.0,167553.79347826086,469.5652173913044,0.1928612902155337
01.02.2014,827.63,54838.0,151615.50264550265,457.1428571428572,0.1724137933549728
02.02.2014,836.57,52483.0,158543.18279569893,464.5161290322581,0.1722210239506126
03.02.2014,827.39,57600.0,180838.6685082873,477.3480662983425,0.1744240034722222
04.02.2014,825.43,69799.0,221137.5406976744,502.3255813953488,0.168167356265849
05.02.2014,830.15,67529.0,220943.6607142857,514.2857142857143,0.1698793895955811
06.02.2014,819.94,70160.0,210022.9945054945,474.72527472527474,0.1754770695553021
07.02.2014,783.72,70514.0,245162.92903225808,557.4193548387096,0.1701602419377712
08.02.2014,724.48,65009.0,186857.17582417585,474.72527472527474,0.1366766278515282
09.02.2014,679.63,56579.0,210512.22463768115,626.0869565217391,0.1277245974654907
10.02.2014,688.47,66850.0,210632.8333333333,553.8461538461538,0.1352911967090501
11.02.2014,678.52,67229.0,199333.3719512195,526.829268292683,0.1322112421722768
12.02.2014,669.5,62126.0,250903.4382022472,485.3932584269663,0.1728458825612465
13.02.2014,659.68,67339.0,217723.7415730337,485.3932584269663,0.1376480152660419
14.02.2014,616.05,74889.0,224743.87434554973,452.3560209424084,0.1406409419273858
15.02.2014,664.13,61896.0,180134.80213903743,462.03208556149735,0.1347135129895308
16.02.2014,653.42,57531.0,145525.53333333333,443.0769230769231,0.1285812953016634
17.02.2014,618.06,60853.0,216751.29032258064,557.4193548387096,0.2392992802326919
18.02.2014,630.83,65408.0,225585.8466257669,530.0613496932515,0.1287627492049902
19.02.2014,627.85,70142.0,205789.575,432.0,0.1294357916797354
20.02.2014,625.52,71144.0,226498.5197740113,488.135593220339,0.1302987939952771
21.02.2014,563.93,69390.0,255513.84868421053,568.421052631579,0.1128775947542873
22.02.2014,573.37,58673.0,184972.0,480.0,0.1203448178889779
23.02.2014,600.87,60074.0,210501.64285714287,514.2857142857143,0.1204973782335119
24.02.2014,612.29,73796.0,225952.88481675397,452.3560209424084,0.1262693072795273
25.02.2014,552.42,80082.0,281647.2422360248,536.6459627329192,0.1221368647136684
26.02.2014,536.13,73176.0,233025.9891304348,469.5652173913044,0.1088853052913523
27.02.2014,584.5,70859.0,207854.7234042553,459.5744680851064,0.1188714870376381
28.02.2014,581.78,70290.0,236634.6740331492,477.3480662983425,0.1358281661687295
01.03.2014,552.85,63402.0,261243.5555555556,600.0,0.109845615280275
02.03.2014,567.1,56635.0,239263.70714285717,617.1428571428571,0.1084212094994261
03.03.2014,557.22,81264.0,332402.27702702704,583.7837837837837,0.1181585228391415
04.03.2014,661.22,84600.0,357354.9060402685,579.8657718120805,0.1358500047281324
05.03.2014,667.51,72392.0,283470.5705128205,553.8461538461538,0.1320869170626588
06.03.2014,662.57,70527.0,245072.7687861272,499.4219653179191,0.1377074893303274
07.03.2014,659.12,72345.0,249044.1686746988,520.4819277108434,0.1262738392425184
08.03.2014,629.78,64590.0,211094.42857142855,514.2857142857143,0.1133619507663725
09.03.2014,618.22,62161.0,199771.95530726257,482.6815642458101,0.1221115860426955
10.03.2014,637.41,70884.0,278178.80536912754,579.8657718120805,0.1462578790700299
11.03.2014,626.79,76204.0,251411.60714285716,514.2857142857143,0.1258088722376778
12.03.2014,632.15,76339.0,239561.8736263736,474.72527472527474,0.1367633201902042
